state,district,date,age_0_5,age_5_17,age_18_greater,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_
UTTAR PRADESH,HATHRAS,2025-09-17,43.0,43.0,0.0,116.0,560.0,566.0,121.0
UTTAR PRADESH,JALAUN,2025-09-17,35.0,40.0,0.0,85.0,515.0,424.0,113.0
UTTAR PRADESH,JAUNPUR,2025-09-17,60.0,125.0,0.0,287.0,1264.0,1019.0,361.0
UTTAR PRADESH,JHANSI,2025-09-17,59.0,46.0,0.0,96.0,622.0,789.0,228.0
UTTAR PRADESH,JYOTIBA PHULE NAGAR,2025-09-17,1.0,0.0,0.0,0.0,9.0,0.0,1.0
UTTAR PRADESH,JYOTIBA PHULE NAGAR *,2025-09-17,,,,,,,
UTTAR PRADESH,KANNAUJ,2025-09-17,60.0,74.0,4.0,98.0,657.0,575.0,103.0
UTTAR PRADESH,KANPUR DEHAT,2025-09-17,37.0,48.0,1.0,169.0,772.0,454.0,116.0
UTTAR PRADESH,KANPUR NAGAR,2025-09-17,141.0,145.0,1.0,148.0,1320.0,949.0,562.0
UTTAR PRADESH,KASGANJ,2025-09-17,50.0,45.0,4.0,128.0,644.0,514.0,112.0
UTTAR PRADESH,KAUSHAMBI,2025-09-17,41.0,31.0,0.0,117.0,432.0,652.0,128.0
UTTAR PRADESH,KHERI,2025-09-17,140.0,116.0,4.0,217.0,1890.0,1339.0,253.0
UTTAR PRADESH,KUSHI NAGAR,2025-09-17,,,,,,,
UTTAR PRADESH,KUSHINAGAR,2025-09-17,59.0,86.0,1.0,257.0,1172.0,524.0,274.0
UTTAR PRADESH,KUSHINAGAR *,2025-09-17,,,,2.0,2.0,,
UTTAR PRADESH,LALITPUR,2025-09-17,33.0,21.0,0.0,85.0,626.0,451.0,168.0
UTTAR PRADESH,LUCKNOW,2025-09-17,130.0,97.0,0.0,152.0,1351.0,776.0,347.0
UTTAR PRADESH,MAHARAJGANJ,2025-09-17,34.0,64.0,1.0,115.0,552.0,307.0,169.0
UTTAR PRADESH,MAHOBA,2025-09-17,33.0,29.0,0.0,44.0,414.0,300.0,90.0
UTTAR PRADESH,MAHOBA *,2025-09-17,,,,,,,
UTTAR PRADESH,MAHRAJGANJ,2025-09-17,,,,0.0,2.0,,
UTTAR PRADESH,MAINPURI,2025-09-17,53.0,65.0,0.0,149.0,706.0,547.0,143.0
UTTAR PRADESH,MATHURA,2025-09-17,81.0,83.0,1.0,164.0,904.0,699.0,230.0
UTTAR PRADESH,MAU,2025-09-17,36.0,69.0,1.0,188.0,827.0,291.0,184.0
UTTAR PRADESH,MEERUT,2025-09-17,152.0,84.0,1.0,154.0,1437.0,840.0,321.0
UTTAR PRADESH,MIRZAPUR,2025-09-17,36.0,38.0,0.0,89.0,596.0,420.0,136.0
UTTAR PRADESH,MORADABAD,2025-09-17,123.0,51.0,0.0,131.0,1021.0,904.0,334.0
UTTAR PRADESH,MUZAFFARNAGAR,2025-09-17,130.0,74.0,0.0,163.0,1319.0,995.0,272.0
UTTAR PRADESH,PILIBHIT,2025-09-17,49.0,30.0,0.0,85.0,660.0,1160.0,193.0
UTTAR PRADESH,PRATAPGARH,2025-09-17,59.0,50.0,1.0,141.0,830.0,667.0,206.0
UTTAR PRADESH,PRAYAGRAJ,2025-09-17,19.0,9.0,1.0,34.0,183.0,93.0,38.0
UTTAR PRADESH,RAE BARELI,2025-09-17,82.0,52.0,1.0,117.0,776.0,708.0,218.0
UTTAR PRADESH,RAEBARELI,2025-09-17,,,,,,1.0,0.0
UTTAR PRADESH,RAMPUR,2025-09-17,106.0,55.0,1.0,139.0,880.0,873.0,195.0
UTTAR PRADESH,SAHARANPUR,2025-09-17,119.0,37.0,0.0,132.0,1274.0,1179.0,318.0
UTTAR PRADESH,SAMBHAL,2025-09-17,97.0,79.0,4.0,200.0,1078.0,640.0,139.0
UTTAR PRADESH,SANT KABIR NAGAR,2025-09-17,26.0,46.0,0.0,119.0,663.0,494.0,175.0
UTTAR PRADESH,SANT RAVIDAS NAGAR,2025-09-17,33.0,42.0,0.0,119.0,503.0,637.0,141.0
UTTAR PRADESH,SANT RAVIDAS NAGAR BHADOHI,2025-09-17,1.0,2.0,0.0,0.0,2.0,1.0,2.0
UTTAR PRADESH,SHAHJAHANPUR,2025-09-17,79.0,36.0,3.0,217.0,1414.0,1044.0,184.0
UTTAR PRADESH,SHAMLI,2025-09-17,62.0,29.0,0.0,49.0,438.0,530.0,172.0
UTTAR PRADESH,SHRAVASTI,2025-09-17,,,,,,,
UTTAR PRADESH,SHRAWASTI,2025-09-17,23.0,19.0,0.0,34.0,334.0,163.0,100.0
UTTAR PRADESH,SIDDHARTH NAGAR,2025-09-17,,,,,,,
UTTAR PRADESH,SIDDHARTHNAGAR,2025-09-17,39.0,38.0,2.0,94.0,644.0,360.0,195.0
UTTAR PRADESH,SITAPUR,2025-09-17,150.0,72.0,8.0,178.0,1590.0,1405.0,287.0
UTTAR PRADESH,SONBHADRA,2025-09-17,34.0,17.0,0.0,67.0,433.0,407.0,104.0
UTTAR PRADESH,SULTANPUR,2025-09-17,29.0,44.0,0.0,111.0,552.0,386.0,147.0
UTTAR PRADESH,UNNAO,2025-09-17,91.0,64.0,0.0,133.0,910.0,912.0,304.0
UTTAR PRADESH,VARANASI,2025-09-17,80.0,103.0,0.0,168.0,1127.0,777.0,392.0
UTTARAKHAND,ALMORA,2025-09-17,15.0,1.0,0.0,24.0,145.0,75.0,56.0
UTTARAKHAND,BAGESHWAR,2025-09-17,5.0,0.0,0.0,12.0,39.0,27.0,41.0
UTTARAKHAND,CHAMOLI,2025-09-17,13.0,2.0,0.0,7.0,74.0,114.0,41.0
UTTARAKHAND,CHAMPAWAT,2025-09-17,7.0,2.0,0.0,18.0,85.0,64.0,59.0
UTTARAKHAND,DEHRADUN,2025-09-17,64.0,16.0,0.0,45.0,585.0,475.0,317.0
UTTARAKHAND,GARHWAL,2025-09-17,0.0,1.0,0.0,0.0,3.0,1.0,4.0
UTTARAKHAND,HARDWAR,2025-09-17,3.0,0.0,0.0,1.0,16.0,2.0,3.0
UTTARAKHAND,HARIDWAR,2025-09-17,55.0,13.0,0.0,72.0,651.0,241.0,149.0
UTTARAKHAND,NAINITAL,2025-09-17,22.0,4.0,0.0,33.0,220.0,132.0,96.0
UTTARAKHAND,PAURI GARHWAL,2025-09-17,24.0,3.0,0.0,37.0,163.0,137.0,68.0
UTTARAKHAND,PITHORAGARH,2025-09-17,7.0,1.0,0.0,17.0,99.0,82.0,48.0
UTTARAKHAND,RUDRAPRAYAG,2025-09-17,3.0,2.0,0.0,10.0,34.0,54.0,46.0
UTTARAKHAND,TEHRI GARHWAL,2025-09-17,25.0,3.0,1.0,28.0,239.0,197.0,160.0
UTTARAKHAND,UDHAM SINGH NAGAR,2025-09-17,53.0,17.0,0.0,48.0,470.0,266.0,182.0
UTTARAKHAND,UTTARKASHI,2025-09-17,12.0,1.0,0.0,21.0,98.0,82.0,38.0
UTTARANCHAL,ALMORA,2025-09-17,,,,,,,
UTTARANCHAL,GARHWAL,2025-09-17,,,,,,,
UTTARANCHAL,TEHRI GARHWAL,2025-09-17,,,,,,,
UTTARANCHAL,UDHAM SINGH NAGAR *,2025-09-17,,,,,,,
WEST  BENGAL,HOOGHLY,2025-09-17,,,,,,,
WEST BANGAL,HOOGHLY,2025-09-17,,,,0.0,2.0,,
WEST BANGAL,HOWRAH,2025-09-17,,,,,,,
WEST BANGAL,SOUTH 24 PARGANAS,2025-09-17,,,,0.0,1.0,,
WEST BENGAL,24 PARAGANAS NORTH,2025-09-17,,,,,,,
WEST BENGAL,24 PARAGANAS SOUTH,2025-09-17,,,,,,,
WEST BENGAL,ALIPURDUAR,2025-09-17,5.0,3.0,0.0,12.0,53.0,7.0,4.0
WEST BENGAL,BALLY JAGACHHA,2025-09-17,,,,,,,
WEST BENGAL,BANKURA,2025-09-17,73.0,21.0,1.0,46.0,653.0,173.0,192.0
WEST BENGAL,BARDDHAMAN,2025-09-17,129.0,26.0,0.0,127.0,1134.0,341.0,433.0
WEST BENGAL,BARDHAMAN,2025-09-17,11.0,7.0,0.0,3.0,196.0,16.0,75.0
WEST BENGAL,BIRBHUM,2025-09-17,153.0,14.0,0.0,112.0,1464.0,238.0,365.0
WEST BENGAL,BURDWAN,2025-09-17,,,,,,,
WEST BENGAL,COOCH BEHAR,2025-09-17,68.0,23.0,0.0,58.0,528.0,93.0,85.0
WEST BENGAL,COOCHBEHAR,2025-09-17,,,,,,,
WEST BENGAL,DAKSHIN DINAJPUR,2025-09-17,56.0,13.0,0.0,38.0,555.0,70.0,102.0
WEST BENGAL,DARJEELING,2025-09-17,32.0,15.0,2.0,21.0,277.0,57.0,94.0
WEST BENGAL,DARJILING,2025-09-17,6.0,2.0,0.0,0.0,72.0,4.0,20.0
WEST BENGAL,DINAJPUR DAKSHIN,2025-09-17,,,,,,,
WEST BENGAL,DINAJPUR UTTAR,2025-09-17,,,,,,,
WEST BENGAL,DOMJUR,2025-09-17,,,,,,0.0,1.0
WEST BENGAL,EAST MIDNAPORE,2025-09-17,14.0,1.0,0.0,5.0,132.0,30.0,55.0
WEST BENGAL,EAST MIDNAPUR,2025-09-17,,,,,,,
WEST BENGAL,HAORA,2025-09-17,21.0,12.0,0.0,1.0,288.0,25.0,105.0
WEST BENGAL,HAWRAH,2025-09-17,,,,,,,
WEST BENGAL,HOOGHIY,2025-09-17,,,,,,,
WEST BENGAL,HOOGHLY,2025-09-17,120.0,47.0,2.0,76.0,911.0,240.0,328.0
WEST BENGAL,HOWRAH,2025-09-17,90.0,29.0,2.0,40.0,747.0,132.0,178.0
WEST BENGAL,HUGLI,2025-09-17,0.0,2.0,0.0,0.0,11.0,0.0,4.0
WEST BENGAL,JALPAIGURI,2025-09-17,29.0,31.0,1.0,49.0,1144.0,84.0,139.0
WEST BENGAL,JHARGRAM,2025-09-17,5.0,0.0,0.0,1.0,55.0,6.0,4.0
WEST BENGAL,KALIMPONG,2025-09-17,1.0,0.0,4.0,6.0,40.0,1.0,1.0
WEST BENGAL,KOCH BIHAR,2025-09-17,43.0,17.0,0.0,5.0,332.0,10.0,50.0
WEST BENGAL,KOLKATA,2025-09-17,60.0,61.0,5.0,50.0,893.0,149.0,295.0
WEST BENGAL,MALDA,2025-09-17,169.0,46.0,1.0,127.0,1355.0,245.0,344.0
WEST BENGAL,MALDAH,2025-09-17,25.0,8.0,0.0,6.0,312.0,31.0,96.0
WEST BENGAL,MEDINIPUR,2025-09-17,,,,,,0.0,1.0
WEST BENGAL,MEDINIPUR WEST,2025-09-17,,,,,,,
WEST BENGAL,MURSHIDABAD,2025-09-17,491.0,57.0,1.0,299.0,3316.0,479.0,727.0
WEST BENGAL,NADIA,2025-09-17,138.0,35.0,1.0,69.0,1199.0,236.0,289.0
WEST BENGAL,NAIHATI ANANDABAZAR,2025-09-17,,,,,,,
WEST BENGAL,NORTH 24 PARGANAS,2025-09-17,258.0,57.0,13.0,146.0,2307.0,494.0,560.0
WEST BENGAL,NORTH DINAJPUR,2025-09-17,2.0,3.0,0.0,3.0,37.0,2.0,8.0
WEST BENGAL,NORTH TWENTY FOUR PARGANAS,2025-09-17,14.0,8.0,0.0,2.0,147.0,7.0,55.0
WEST BENGAL,PASCHIM BARDHAMAN,2025-09-17,5.0,0.0,1.0,6.0,93.0,12.0,24.0
WEST BENGAL,PASCHIM MEDINIPUR,2025-09-17,120.0,30.0,1.0,71.0,1090.0,243.0,260.0
WEST BENGAL,PURBA BARDHAMAN,2025-09-17,31.0,7.0,0.0,9.0,107.0,35.0,23.0
WEST BENGAL,PURBA MEDINIPUR,2025-09-17,115.0,16.0,0.0,61.0,445.0,258.0,236.0
WEST BENGAL,PURULIA,2025-09-17,8.0,1.0,0.0,6.0,52.0,3.0,10.0
WEST BENGAL,PURULIYA,2025-09-17,77.0,19.0,0.0,109.0,953.0,73.0,136.0
WEST BENGAL,SOUTH  TWENTY FOUR PARGANAS,2025-09-17,,,,,,,
WEST BENGAL,SOUTH 24 PARGANA,2025-09-17,,,,,,,
WEST BENGAL,SOUTH 24 PARGANAS,2025-09-17,203.0,73.0,2.0,163.0,2445.0,384.0,512.0
WEST BENGAL,SOUTH DINAJPUR,2025-09-17,2.0,0.0,0.0,2.0,43.0,3.0,8.0
WEST BENGAL,SOUTH DUMDUM(M),2025-09-17,,,,,,,
WEST BENGAL,SOUTH TWENTY FOUR PARGANAS,2025-09-17,16.0,6.0,0.0,3.0,328.0,15.0,70.0
WEST BENGAL,UTTAR DINAJPUR,2025-09-17,150.0,98.0,1.0,145.0,2292.0,190.0,312.0
WEST BENGAL,WEST MEDINIPUR,2025-09-17,,,,,,,
WEST BENGAL,WEST MIDNAPORE,2025-09-17,10.0,1.0,0.0,3.0,156.0,12.0,59.0
WEST BENGLI,HOOGHLY,2025-09-17,,,,,,,
WESTBENGAL,HOOGHLY,2025-09-17,,,,,,,
WESTBENGAL,HOWRAH,2025-09-17,,,,,,,
100000,100000,2025-09-18,,,,,,,
ANDAMAN & NICOBAR ISLANDS,ANDAMANS,2025-09-18,4.0,0.0,0.0,0.0,8.0,6.0,22.0
ANDAMAN & NICOBAR ISLANDS,NICOBARS,2025-09-18,,,,,,,
ANDAMAN & NICOBAR ISLANDS,SOUTH ANDAMAN,2025-09-18,1.0,0.0,0.0,2.0,8.0,3.0,6.0
ANDAMAN AND NICOBAR ISLANDS,NICOBAR,2025-09-18,1.0,0.0,0.0,0.0,3.0,4.0,6.0
ANDAMAN AND NICOBAR ISLANDS,NORTH AND MIDDLE ANDAMAN,2025-09-18,1.0,0.0,0.0,1.0,11.0,62.0,8.0
ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMAN,2025-09-18,2.0,0.0,0.0,6.0,18.0,96.0,19.0
ANDHRA PRADESH,ADILABAD,2025-09-18,20.0,3.0,0.0,16.0,338.0,73.0,330.0
ANDHRA PRADESH,ALLURI SITHARAMA RAJU,2025-09-18,19.0,1.0,0.0,9.0,98.0,29.0,51.0
ANDHRA PRADESH,ANAKAPALLI,2025-09-18,8.0,0.0,0.0,13.0,93.0,5.0,17.0
ANDHRA PRADESH,ANANTAPUR,2025-09-18,51.0,6.0,0.0,66.0,661.0,83.0,261.0
ANDHRA PRADESH,ANANTHAPUR,2025-09-18,28.0,5.0,0.0,28.0,228.0,87.0,93.0
ANDHRA PRADESH,ANANTHAPURAMU,2025-09-18,46.0,0.0,0.0,31.0,227.0,119.0,101.0
ANDHRA PRADESH,ANNAMAYYA,2025-09-18,10.0,2.0,3.0,9.0,88.0,7.0,22.0
ANDHRA PRADESH,BAPATLA,2025-09-18,5.0,0.0,1.0,4.0,68.0,4.0,6.0
ANDHRA PRADESH,CHITTOOR,2025-09-18,102.0,8.0,1.0,105.0,1021.0,278.0,456.0
ANDHRA PRADESH,CUDDAPAH,2025-09-18,59.0,12.0,0.0,77.0,751.0,167.0,248.0
ANDHRA PRADESH,DR. B. R. AMBEDKAR KONASEEMA,2025-09-18,6.0,0.0,1.0,16.0,93.0,15.0,17.0
ANDHRA PRADESH,EAST GODAVARI,2025-09-18,96.0,4.0,0.0,135.0,1343.0,497.0,481.0
ANDHRA PRADESH,ELURU,2025-09-18,8.0,0.0,0.0,15.0,125.0,15.0,17.0
ANDHRA PRADESH,GUNTUR,2025-09-18,95.0,11.0,0.0,85.0,1339.0,251.0,494.0
ANDHRA PRADESH,HYDERABAD,2025-09-18,41.0,12.0,0.0,28.0,305.0,107.0,471.0
ANDHRA PRADESH,K.V. RANGAREDDY,2025-09-18,1.0,0.0,0.0,0.0,2.0,2.0,3.0
ANDHRA PRADESH,K.V.RANGAREDDY,2025-09-18,1.0,0.0,0.0,1.0,4.0,0.0,9.0
ANDHRA PRADESH,KAKINADA,2025-09-18,8.0,0.0,0.0,8.0,138.0,11.0,18.0
ANDHRA PRADESH,KARIM NAGAR,2025-09-18,,,,0.0,17.0,1.0,12.0
ANDHRA PRADESH,KARIMNAGAR,2025-09-18,11.0,2.0,0.0,10.0,132.0,16.0,136.0
ANDHRA PRADESH,KHAMMAM,2025-09-18,8.0,4.0,0.0,26.0,318.0,192.0,147.0
ANDHRA PRADESH,KRISHNA,2025-09-18,79.0,9.0,0.0,106.0,1159.0,284.0,585.0
ANDHRA PRADESH,KURNOOL,2025-09-18,109.0,10.0,0.0,100.0,742.0,341.0,527.0
ANDHRA PRADESH,MAHABUB NAGAR,2025-09-18,9.0,10.0,0.0,2.0,274.0,6.0,229.0
ANDHRA PRADESH,MAHABUBNAGAR,2025-09-18,,,,,,1.0,2.0
ANDHRA PRADESH,MAHBUBNAGAR,2025-09-18,9.0,3.0,0.0,10.0,136.0,21.0,99.0
ANDHRA PRADESH,MEDAK,2025-09-18,21.0,3.0,0.0,15.0,141.0,65.0,122.0
ANDHRA PRADESH,N. T. R,2025-09-18,6.0,1.0,0.0,22.0,211.0,17.0,21.0
ANDHRA PRADESH,NALGONDA,2025-09-18,21.0,2.0,0.0,20.0,609.0,26.0,259.0
ANDHRA PRADESH,NANDYAL,2025-09-18,12.0,1.0,0.0,4.0,78.0,12.0,24.0
ANDHRA PRADESH,NELLORE,2025-09-18,68.0,9.0,0.0,64.0,822.0,144.0,257.0
ANDHRA PRADESH,NIZAMABAD,2025-09-18,9.0,4.0,0.0,10.0,76.0,24.0,44.0
ANDHRA PRADESH,PALNADU,2025-09-18,12.0,1.0,0.0,10.0,122.0,13.0,24.0
ANDHRA PRADESH,PARVATHIPURAM MANYAM,2025-09-18,6.0,1.0,1.0,3.0,70.0,13.0,25.0
ANDHRA PRADESH,PRAKASAM,2025-09-18,87.0,20.0,0.0,101.0,1161.0,202.0,353.0
ANDHRA PRADESH,RANGAREDDI,2025-09-18,17.0,5.0,0.0,22.0,218.0,79.0,270.0
ANDHRA PRADESH,SPSR NELLORE,2025-09-18,,,,,,,
ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,2025-09-18,8.0,19.0,4.0,16.0,143.0,12.0,9.0
ANDHRA PRADESH,SRI SATHYA SAI,2025-09-18,10.0,0.0,0.0,14.0,121.0,15.0,21.0
ANDHRA PRADESH,SRIKAKULAM,2025-09-18,51.0,3.0,1.0,143.0,907.0,259.0,383.0
ANDHRA PRADESH,TIRUPATI,2025-09-18,7.0,10.0,1.0,13.0,153.0,9.0,23.0
ANDHRA PRADESH,VISAKHAPATANAM,2025-09-18,,,,,,,
ANDHRA PRADESH,VISAKHAPATNAM,2025-09-18,97.0,7.0,1.0,111.0,1225.0,375.0,578.0
ANDHRA PRADESH,VIZIANAGARAM,2025-09-18,52.0,3.0,0.0,43.0,790.0,153.0,365.0
ANDHRA PRADESH,WARANGAL,2025-09-18,9.0,1.0,0.0,27.0,465.0,100.0,312.0
ANDHRA PRADESH,WEST GODAVARI,2025-09-18,76.0,8.0,0.0,78.0,1139.0,241.0,448.0
ANDHRA PRADESH,Y. S. R,2025-09-18,8.0,1.0,0.0,20.0,114.0,10.0,14.0
ARUNACHAL PRADESH,ANJAW,2025-09-18,,,,1.0,7.0,2.0,1.0
ARUNACHAL PRADESH,CHANGLANG,2025-09-18,2.0,3.0,0.0,7.0,60.0,15.0,27.0
ARUNACHAL PRADESH,DIBANG VALLEY,2025-09-18,,,,0.0,6.0,,
ARUNACHAL PRADESH,EAST KAMENG,2025-09-18,1.0,1.0,0.0,10.0,32.0,21.0,17.0
ARUNACHAL PRADESH,EAST SIANG,2025-09-18,2.0,0.0,0.0,6.0,35.0,4.0,7.0
ARUNACHAL PRADESH,KAMLE,2025-09-18,,,,0.0,2.0,,
ARUNACHAL PRADESH,KRA DAADI,2025-09-18,,,,0.0,4.0,2.0,3.0
ARUNACHAL PRADESH,KURUNG KUMEY,2025-09-18,,,,2.0,3.0,1.0,3.0
ARUNACHAL PRADESH,LEPARADA,2025-09-18,,,,,,,
ARUNACHAL PRADESH,LOHIT,2025-09-18,1.0,0.0,0.0,1.0,24.0,15.0,6.0
ARUNACHAL PRADESH,LONGDING,2025-09-18,3.0,0.0,0.0,4.0,2.0,68.0,2.0
ARUNACHAL PRADESH,LOWER DIBANG VALLEY,2025-09-18,3.0,0.0,0.0,2.0,48.0,11.0,7.0
ARUNACHAL PRADESH,LOWER SIANG,2025-09-18,,,,,,2.0,0.0
ARUNACHAL PRADESH,LOWER SUBANSIRI,2025-09-18,,,,4.0,96.0,4.0,9.0
ARUNACHAL PRADESH,NAMSAI,2025-09-18,2.0,3.0,0.0,3.0,37.0,22.0,23.0
ARUNACHAL PRADESH,PAKKE KESSANG,2025-09-18,,,,2.0,2.0,0.0,3.0
ARUNACHAL PRADESH,PAPUM PARE,2025-09-18,4.0,3.0,0.0,23.0,65.0,18.0,24.0
ARUNACHAL PRADESH,SHI-YOMI,2025-09-18,,,,,,0.0,2.0
ARUNACHAL PRADESH,SIANG,2025-09-18,1.0,1.0,0.0,10.0,22.0,4.0,2.0
ARUNACHAL PRADESH,TAWANG,2025-09-18,,,,3.0,6.0,1.0,3.0
ARUNACHAL PRADESH,TIRAP,2025-09-18,,,,1.0,10.0,17.0,5.0
ARUNACHAL PRADESH,UPPER SIANG,2025-09-18,1.0,0.0,0.0,6.0,111.0,5.0,9.0
ARUNACHAL PRADESH,UPPER SUBANSIRI,2025-09-18,,,,14.0,28.0,13.0,9.0
ARUNACHAL PRADESH,WEST KAMENG,2025-09-18,1.0,0.0,0.0,10.0,29.0,39.0,4.0
ARUNACHAL PRADESH,WEST SIANG,2025-09-18,1.0,0.0,0.0,18.0,63.0,15.0,7.0
ASSAM,BAJALI,2025-09-18,,,,0.0,16.0,,
ASSAM,BAKSA,2025-09-18,21.0,7.0,0.0,12.0,138.0,29.0,13.0
ASSAM,BARPETA,2025-09-18,123.0,28.0,0.0,79.0,933.0,480.0,169.0
ASSAM,BISWANATH,2025-09-18,3.0,3.0,0.0,15.0,268.0,27.0,12.0
ASSAM,BONGAIGAON,2025-09-18,22.0,8.0,0.0,28.0,351.0,97.0,40.0
ASSAM,CACHAR,2025-09-18,82.0,24.0,1.0,106.0,1756.0,234.0,128.0
ASSAM,CHARAIDEO,2025-09-18,3.0,3.0,0.0,4.0,126.0,61.0,15.0
ASSAM,CHIRANG,2025-09-18,13.0,3.0,0.0,6.0,99.0,29.0,24.0
ASSAM,DARRANG,2025-09-18,47.0,26.0,0.0,79.0,482.0,104.0,61.0
ASSAM,DHEMAJI,2025-09-18,21.0,6.0,2.0,37.0,521.0,119.0,26.0
ASSAM,DHUBRI,2025-09-18,71.0,43.0,0.0,116.0,2256.0,180.0,97.0
ASSAM,DIBRUGARH,2025-09-18,22.0,13.0,0.0,24.0,690.0,66.0,34.0
ASSAM,DIMA HASAO,2025-09-18,,,,1.0,2.0,,
ASSAM,GOALPARA,2025-09-18,37.0,16.0,0.0,49.0,723.0,87.0,49.0
ASSAM,GOLAGHAT,2025-09-18,19.0,17.0,3.0,36.0,756.0,79.0,41.0
ASSAM,HAILAKANDI,2025-09-18,41.0,23.0,0.0,27.0,314.0,80.0,30.0
ASSAM,HOJAI,2025-09-18,52.0,17.0,0.0,45.0,362.0,96.0,80.0
ASSAM,JORHAT,2025-09-18,31.0,10.0,0.0,19.0,419.0,128.0,40.0
ASSAM,KAMRUP,2025-09-18,64.0,29.0,0.0,66.0,898.0,198.0,74.0
ASSAM,KAMRUP METRO,2025-09-18,16.0,18.0,0.0,23.0,274.0,89.0,82.0
ASSAM,KARBI ANGLONG,2025-09-18,13.0,10.0,11.0,27.0,1520.0,95.0,74.0
ASSAM,KARIMGANJ,2025-09-18,85.0,41.0,0.0,41.0,380.0,108.0,63.0
ASSAM,KOKRAJHAR,2025-09-18,16.0,9.0,1.0,16.0,137.0,29.0,27.0
ASSAM,LAKHIMPUR,2025-09-18,37.0,18.0,0.0,83.0,1221.0,107.0,45.0
ASSAM,MAJULI,2025-09-18,2.0,0.0,0.0,0.0,124.0,9.0,3.0
ASSAM,MARIGAON,2025-09-18,85.0,20.0,1.0,57.0,643.0,196.0,83.0
ASSAM,NAGAON,2025-09-18,122.0,34.0,0.0,111.0,1590.0,344.0,480.0
ASSAM,NALBARI,2025-09-18,35.0,19.0,1.0,29.0,343.0,112.0,27.0
ASSAM,NORTH CACHAR HILLS,2025-09-18,1.0,0.0,0.0,2.0,122.0,32.0,4.0
ASSAM,SIBSAGAR,2025-09-18,12.0,13.0,0.0,17.0,236.0,51.0,10.0
ASSAM,SIVASAGAR,2025-09-18,,,,,,,
ASSAM,SONITPUR,2025-09-18,57.0,24.0,0.0,44.0,786.0,64.0,51.0
ASSAM,SOUTH SALMARA MANKACHAR,2025-09-18,4.0,2.0,0.0,11.0,187.0,9.0,6.0
ASSAM,SRIBHUMI,2025-09-18,,,,1.0,38.0,1.0,1.0
ASSAM,TAMULPUR DISTRICT,2025-09-18,1.0,0.0,0.0,0.0,14.0,1.0,0.0
ASSAM,TINSUKIA,2025-09-18,36.0,20.0,0.0,18.0,468.0,67.0,24.0
ASSAM,UDALGURI,2025-09-18,29.0,15.0,0.0,12.0,153.0,49.0,30.0
ASSAM,WEST KARBI ANGLONG,2025-09-18,0.0,1.0,0.0,2.0,5.0,3.0,0.0
BALANAGAR,IDPL COLONY,2025-09-18,,,,,,,
BIHAR,ARARIA,2025-09-18,95.0,44.0,1.0,67.0,1479.0,277.0,454.0
BIHAR,ARWAL,2025-09-18,2.0,24.0,0.0,41.0,774.0,65.0,127.0
BIHAR,AURANGABAD,2025-09-18,45.0,98.0,0.0,130.0,1844.0,241.0,282.0
BIHAR,AURANGABAD(BH),2025-09-18,0.0,2.0,0.0,0.0,27.0,0.0,4.0
BIHAR,BANKA,2025-09-18,75.0,49.0,0.0,79.0,1446.0,193.0,283.0
BIHAR,BEGUSARAI,2025-09-18,115.0,58.0,0.0,212.0,2021.0,259.0,344.0
BIHAR,BHABUA,2025-09-18,,,,0.0,2.0,0.0,1.0
BIHAR,BHAGALPUR,2025-09-18,111.0,73.0,0.0,138.0,2052.0,273.0,445.0
BIHAR,BHOJPUR,2025-09-18,27.0,99.0,0.0,115.0,2542.0,141.0,269.0
BIHAR,BUXAR,2025-09-18,64.0,57.0,0.0,82.0,981.0,114.0,217.0
BIHAR,DARBHANGA,2025-09-18,100.0,75.0,0.0,113.0,1603.0,344.0,511.0
BIHAR,EAST CHAMPARAN,2025-09-18,113.0,183.0,5.0,246.0,4438.0,385.0,744.0
BIHAR,GAYA,2025-09-18,68.0,133.0,4.0,267.0,3710.0,306.0,502.0
BIHAR,GOPALGANJ,2025-09-18,35.0,64.0,0.0,64.0,1203.0,147.0,306.0
BIHAR,JAMUI,2025-09-18,37.0,34.0,0.0,57.0,934.0,183.0,209.0
BIHAR,JEHANABAD,2025-09-18,10.0,50.0,0.0,52.0,893.0,74.0,124.0
BIHAR,KAIMUR (BHABUA),2025-09-18,33.0,56.0,0.0,106.0,1313.0,174.0,225.0
BIHAR,KATIHAR,2025-09-18,119.0,64.0,0.0,77.0,1777.0,259.0,660.0
BIHAR,KHAGARIA,2025-09-18,66.0,41.0,0.0,73.0,990.0,151.0,187.0
BIHAR,KISHANGANJ,2025-09-18,111.0,19.0,0.0,70.0,2278.0,187.0,494.0
BIHAR,LAKHISARAI,2025-09-18,22.0,18.0,1.0,40.0,810.0,104.0,153.0
BIHAR,MADHEPURA,2025-09-18,51.0,44.0,0.0,75.0,912.0,178.0,292.0
BIHAR,MADHUBANI,2025-09-18,99.0,94.0,1.0,99.0,1655.0,325.0,484.0
BIHAR,MONGHYR,2025-09-18,,,,0.0,6.0,0.0,1.0
BIHAR,MUNGER,2025-09-18,25.0,49.0,0.0,68.0,1186.0,87.0,157.0
BIHAR,MUZAFFARPUR,2025-09-18,123.0,116.0,0.0,159.0,2884.0,344.0,635.0
