date,state,district,demo_age_5_17,demo_age_17_
2025-11-05,BIHAR,NAWADA,58,464
2025-11-05,BIHAR,PASHCHIM CHAMPARAN,0,4
2025-11-05,BIHAR,PATNA,190,1697
2025-11-05,BIHAR,PURBA CHAMPARAN,0,13
2025-11-05,BIHAR,PURNEA,1,14
2025-11-05,BIHAR,PURNIA,67,1079
2025-11-05,BIHAR,ROHTAS,101,990
2025-11-05,BIHAR,SAHARSA,46,605
2025-11-05,BIHAR,SAMASTIPUR,122,1410
2025-11-05,BIHAR,SAMSTIPUR,0,1
2025-11-05,BIHAR,SARAN,97,997
2025-11-05,BIHAR,SHEIKHPURA,6,163
2025-11-05,BIHAR,SHEOHAR,14,153
2025-11-05,BIHAR,SITAMARHI,99,1289
2025-11-05,BIHAR,SIWAN,71,849
2025-11-05,BIHAR,SUPAUL,65,931
2025-11-05,BIHAR,VAISHALI,99,1132
2025-11-05,BIHAR,WEST CHAMPARAN,165,2437
2025-11-05,CHANDIGARH,CHANDIGARH,32,232
2025-11-05,CHHATTISGARH,BALOD,36,73
2025-11-05,CHHATTISGARH,BALODA BAZAR,32,154
2025-11-05,CHHATTISGARH,BALRAMPUR,23,113
2025-11-05,CHHATTISGARH,BASTAR,32,78
2025-11-05,CHHATTISGARH,BEMETARA,10,88
2025-11-05,CHHATTISGARH,BIJAPUR,14,40
2025-11-05,CHHATTISGARH,BILASPUR,93,541
2025-11-05,CHHATTISGARH,DAKSHIN BASTAR DANTEWADA,6,46
2025-11-05,CHHATTISGARH,DANTEWADA,3,10
2025-11-05,CHHATTISGARH,DHAMTARI,20,94
2025-11-05,CHHATTISGARH,DURG,44,289
2025-11-05,CHHATTISGARH,GARIYABAND,3,44
2025-11-05,CHHATTISGARH,JANJGIR-CHAMPA,32,207
2025-11-05,CHHATTISGARH,JASHPUR,61,159
2025-11-05,CHHATTISGARH,KABEERDHAM,16,46
2025-11-05,CHHATTISGARH,KANKER,16,57
2025-11-05,CHHATTISGARH,KAWARDHA,31,164
2025-11-05,CHHATTISGARH,KHAIRAGARH CHHUIKHADAN GANDAI,13,80
2025-11-05,CHHATTISGARH,KONDAGAON,23,43
2025-11-05,CHHATTISGARH,KORBA,22,119
2025-11-05,CHHATTISGARH,KORIYA,18,73
2025-11-05,CHHATTISGARH,MAHASAMUND,24,115
2025-11-05,CHHATTISGARH,MANENDRAGARH–CHIRMIRI–BHARATPUR,8,86
2025-11-05,CHHATTISGARH,MOHALLA-MANPUR-AMBAGARH CHOWKI,0,2
2025-11-05,CHHATTISGARH,MOHLA-MANPUR-AMBAGARH CHOUKI,25,114
2025-11-05,CHHATTISGARH,MUNGELI,16,111
2025-11-05,CHHATTISGARH,NARAYANPUR,8,21
2025-11-05,CHHATTISGARH,RAIGARH,30,237
2025-11-05,CHHATTISGARH,RAIPUR,89,395
2025-11-05,CHHATTISGARH,RAJNANDGAON,28,140
2025-11-05,CHHATTISGARH,SAKTI,18,152
2025-11-05,CHHATTISGARH,SARANGARH-BILAIGARH,7,76
2025-11-05,CHHATTISGARH,SUKMA,5,41
2025-11-05,CHHATTISGARH,SURAJPUR,22,117
2025-11-05,CHHATTISGARH,SURGUJA,53,223
2025-11-05,CHHATTISGARH,UTTAR BASTAR KANKER,13,24
2025-11-05,DADRA & NAGAR HAVELI,DADRA & NAGAR HAVELI,1,6
2025-11-05,DADRA AND NAGAR HAVELI,DADRA AND NAGAR HAVELI,28,30
2025-11-05,DADRA AND NAGAR HAVELI AND DAMAN AND DIU,DADRA AND NAGAR HAVELI,2,33
2025-11-05,DADRA AND NAGAR HAVELI AND DAMAN AND DIU,DAMAN,0,19
2025-11-05,DADRA AND NAGAR HAVELI AND DAMAN AND DIU,DIU,0,6
2025-11-05,DAMAN & DIU,DAMAN,0,2
2025-11-05,DAMAN & DIU,DIU,0,2
2025-11-05,DAMAN AND DIU,DAMAN,6,9
2025-11-05,DAMAN AND DIU,DIU,0,4
2025-11-05,DELHI,CENTRAL DELHI,14,92
2025-11-05,DELHI,EAST DELHI,41,393
2025-11-05,DELHI,NAJAFGARH,0,1
2025-11-05,DELHI,NEW DELHI,4,20
2025-11-05,DELHI,NORTH DELHI,22,96
2025-11-05,DELHI,NORTH EAST,3,42
2025-11-05,DELHI,NORTH EAST DELHI,40,174
2025-11-05,DELHI,NORTH WEST DELHI,120,814
2025-11-05,DELHI,SHAHDARA,12,129
2025-11-05,DELHI,SOUTH DELHI,49,618
2025-11-05,DELHI,SOUTH WEST DELHI,57,377
2025-11-05,DELHI,WEST DELHI,72,589
2025-11-05,GOA,NORTH GOA,28,137
2025-11-05,GOA,SOUTH GOA,14,154
2025-11-05,GUJARAT,AHMADABAD,3,80
2025-11-05,GUJARAT,AHMEDABAD,240,1451
2025-11-05,GUJARAT,AMRELI,13,140
2025-11-05,GUJARAT,ANAND,41,298
2025-11-05,GUJARAT,ARVALLI,8,28
2025-11-05,GUJARAT,BANAS KANTHA,0,5
2025-11-05,GUJARAT,BANASKANTHA,48,266
2025-11-05,GUJARAT,BHARUCH,54,271
2025-11-05,GUJARAT,BHAVNAGAR,42,276
2025-11-05,GUJARAT,BOTAD,4,19
2025-11-05,GUJARAT,CHHOTAUDEPUR,12,53
2025-11-05,GUJARAT,DAHOD,19,129
2025-11-05,GUJARAT,DEVBHUMI DWARKA,7,26
2025-11-05,GUJARAT,DOHAD,1,20
2025-11-05,GUJARAT,GANDHINAGAR,26,170
2025-11-05,GUJARAT,GIR SOMNATH,14,47
2025-11-05,GUJARAT,JAMNAGAR,21,107
2025-11-05,GUJARAT,JUNAGADH,18,121
2025-11-05,GUJARAT,KACHCHH,34,191
2025-11-05,GUJARAT,KHEDA,21,109
2025-11-05,GUJARAT,MAHESANA,35,197
2025-11-05,GUJARAT,MAHISAGAR,5,36
2025-11-05,GUJARAT,MORBI,20,92
2025-11-05,GUJARAT,NARMADA,11,43
2025-11-05,GUJARAT,NAVSARI,24,126
2025-11-05,GUJARAT,PANCH MAHALS,0,1
2025-11-05,GUJARAT,PANCHMAHALS,24,206
2025-11-05,GUJARAT,PATAN,18,135
2025-11-05,GUJARAT,PORBANDAR,7,60
2025-11-05,GUJARAT,RAJKOT,58,529
2025-11-05,GUJARAT,SABAR KANTHA,2,1
2025-11-05,GUJARAT,SABARKANTHA,16,91
2025-11-05,GUJARAT,SURAT,139,1256
2025-11-05,GUJARAT,SURENDRA NAGAR,21,123
2025-11-05,GUJARAT,SURENDRANAGAR,0,8
2025-11-05,GUJARAT,TAPI,24,53
2025-11-05,GUJARAT,THE DANGS,7,3
2025-11-05,GUJARAT,VADODARA,82,466
2025-11-05,GUJARAT,VALSAD,29,164
2025-11-05,HARYANA,AMBALA,12,105
2025-11-05,HARYANA,BHIWANI,21,136
2025-11-05,HARYANA,CHARKHI DADRI,18,63
2025-11-05,HARYANA,FARIDABAD,72,445
2025-11-05,HARYANA,FATEHABAD,8,33
2025-11-05,HARYANA,GURGAON,70,456
2025-11-05,HARYANA,HISAR,7,61
2025-11-05,HARYANA,JHAJJAR,6,64
2025-11-05,HARYANA,JIND,14,77
2025-11-05,HARYANA,KAITHAL,23,93
2025-11-05,HARYANA,KARNAL,32,144
2025-11-05,HARYANA,KURUKSHETRA,11,42
2025-11-05,HARYANA,MAHENDRAGARH,18,122
2025-11-05,HARYANA,MEWAT,17,122
2025-11-05,HARYANA,PALWAL,32,126
2025-11-05,HARYANA,PANCHKULA,6,88
2025-11-05,HARYANA,PANIPAT,29,196
2025-11-05,HARYANA,REWARI,27,155
2025-11-05,HARYANA,ROHTAK,31,127
2025-11-05,HARYANA,SIRSA,15,88
2025-11-05,HARYANA,SONIPAT,34,161
2025-11-05,HARYANA,YAMUNA NAGAR,33,201
2025-11-05,HARYANA,YAMUNANAGAR,0,3
2025-11-05,HIMACHAL PRADESH,BILASPUR,6,15
2025-11-05,HIMACHAL PRADESH,CHAMBA,15,44
2025-11-05,HIMACHAL PRADESH,HAMIRPUR,3,27
2025-11-05,HIMACHAL PRADESH,KANGRA,23,62
2025-11-05,HIMACHAL PRADESH,KINNAUR,0,6
2025-11-05,HIMACHAL PRADESH,KULLU,11,22
2025-11-05,HIMACHAL PRADESH,MANDI,12,33
2025-11-05,HIMACHAL PRADESH,SHIMLA,18,33
2025-11-05,HIMACHAL PRADESH,SIRMAUR,13,45
2025-11-05,HIMACHAL PRADESH,SOLAN,3,21
2025-11-05,HIMACHAL PRADESH,UNA,2,5
2025-11-05,JAMMU & KASHMIR,JAMMU,0,1
2025-11-05,JAMMU AND KASHMIR,ANANTNAG,22,106
2025-11-05,JAMMU AND KASHMIR,BADGAM,6,31
2025-11-05,JAMMU AND KASHMIR,BANDIPORE,15,34
2025-11-05,JAMMU AND KASHMIR,BARAMULA,37,142
2025-11-05,JAMMU AND KASHMIR,BUDGAM,9,10
2025-11-05,JAMMU AND KASHMIR,DODA,11,42
2025-11-05,JAMMU AND KASHMIR,GANDERBAL,11,29
2025-11-05,JAMMU AND KASHMIR,JAMMU,11,79
2025-11-05,JAMMU AND KASHMIR,KARGIL,3,10
2025-11-05,JAMMU AND KASHMIR,KATHUA,10,48
2025-11-05,JAMMU AND KASHMIR,KISHTWAR,3,11
2025-11-05,JAMMU AND KASHMIR,KULGAM,7,4
2025-11-05,JAMMU AND KASHMIR,KUPWARA,25,46
2025-11-05,JAMMU AND KASHMIR,LEH,2,1
2025-11-05,JAMMU AND KASHMIR,PULWAMA,21,36
2025-11-05,JAMMU AND KASHMIR,PUNCH,8,42
2025-11-05,JAMMU AND KASHMIR,RAJOURI,13,24
2025-11-05,JAMMU AND KASHMIR,RAMBAN,11,26
2025-11-05,JAMMU AND KASHMIR,REASI,5,29
2025-11-05,JAMMU AND KASHMIR,SAMBA,4,12
2025-11-05,JAMMU AND KASHMIR,SRINAGAR,17,193
2025-11-05,JAMMU AND KASHMIR,UDHAMPUR,2,45
2025-11-05,JHARKHAND,BOKARO,23,192
2025-11-05,JHARKHAND,CHATRA,14,140
2025-11-05,JHARKHAND,DEOGHAR,16,128
2025-11-05,JHARKHAND,DHANBAD,27,272
2025-11-05,JHARKHAND,DUMKA,14,123
2025-11-05,JHARKHAND,EAST SINGHBHUM,19,185
2025-11-05,JHARKHAND,GARHWA,24,157
2025-11-05,JHARKHAND,GARHWA *,0,10
2025-11-05,JHARKHAND,GIRIDIH,47,318
2025-11-05,JHARKHAND,GODDA,20,372
2025-11-05,JHARKHAND,GUMLA,15,91
2025-11-05,JHARKHAND,HAZARIBAG,6,28
2025-11-05,JHARKHAND,HAZARIBAGH,29,165
2025-11-05,JHARKHAND,JAMTARA,9,122
2025-11-05,JHARKHAND,KHUNTI,4,24
2025-11-05,JHARKHAND,KODARMA,2,9
2025-11-05,JHARKHAND,KODERMA,6,26
2025-11-05,JHARKHAND,LATEHAR,7,76
2025-11-05,JHARKHAND,LOHARDAGA,2,1
2025-11-05,JHARKHAND,PAKAUR,0,5
2025-11-05,JHARKHAND,PAKUR,9,115
2025-11-05,JHARKHAND,PALAMAU,1,4
2025-11-05,JHARKHAND,PALAMU,38,256
2025-11-05,JHARKHAND,PASHCHIMI SINGHBHUM,1,25
2025-11-05,JHARKHAND,PURBI SINGHBHUM,0,30
2025-11-05,JHARKHAND,RAMGARH,0,59
2025-11-05,JHARKHAND,RANCHI,41,286
2025-11-05,JHARKHAND,SAHEBGANJ,20,193
2025-11-05,JHARKHAND,SAHIBGANJ,1,21
2025-11-05,JHARKHAND,SERAIKELA-KHARSAWAN,6,87
2025-11-05,JHARKHAND,SIMDEGA,12,48
2025-11-05,JHARKHAND,WEST SINGHBHUM,11,92
2025-11-05,KARNATAKA,BAGALKOT,68,194
2025-11-05,KARNATAKA,BAGALKOT *,2,13
2025-11-05,KARNATAKA,BALLARI,20,59
2025-11-05,KARNATAKA,BANGALORE,28,303
2025-11-05,KARNATAKA,BANGALORE RURAL,21,157
2025-11-05,KARNATAKA,BELAGAVI,59,199
2025-11-05,KARNATAKA,BELGAUM,56,301
2025-11-05,KARNATAKA,BELLARY,23,119
2025-11-05,KARNATAKA,BENGALURU,183,1336
2025-11-05,KARNATAKA,BENGALURU SOUTH,6,37
2025-11-05,KARNATAKA,BIDAR,26,181
2025-11-05,KARNATAKA,BIJAPUR,25,153
2025-11-05,KARNATAKA,CHAMARAJANAGAR,1,9
2025-11-05,KARNATAKA,CHAMRAJANAGAR,12,58
2025-11-05,KARNATAKA,CHAMRAJNAGAR,2,13
2025-11-05,KARNATAKA,CHICKMAGALUR,8,73
2025-11-05,KARNATAKA,CHIKKABALLAPUR,22,129
2025-11-05,KARNATAKA,CHIKKAMAGALURU,7,31
2025-11-05,KARNATAKA,CHITRADURGA,14,111
2025-11-05,KARNATAKA,DAKSHINA KANNADA,50,303
2025-11-05,KARNATAKA,DAVANAGERE,0,14
2025-11-05,KARNATAKA,DAVANGERE,23,108
2025-11-05,KARNATAKA,DHARWAD,35,158
2025-11-05,KARNATAKA,GADAG,31,94
2025-11-05,KARNATAKA,GADAG *,1,4
2025-11-05,KARNATAKA,GULBARGA,27,156
2025-11-05,KARNATAKA,HASAN,7,79
2025-11-05,KARNATAKA,HASSAN,20,103
2025-11-05,KARNATAKA,HAVERI,33,138
2025-11-05,KARNATAKA,KALABURAGI,26,131
2025-11-05,KARNATAKA,KODAGU,3,59
2025-11-05,KARNATAKA,KOLAR,29,208
2025-11-05,KARNATAKA,KOPPAL,26,113
2025-11-05,KARNATAKA,MANDYA,18,178
2025-11-05,KARNATAKA,MYSORE,10,143
2025-11-05,KARNATAKA,MYSURU,17,156
2025-11-05,KARNATAKA,RAICHUR,20,107
2025-11-05,KARNATAKA,RAMANAGAR,7,53
2025-11-05,KARNATAKA,SHIMOGA,5,113
2025-11-05,KARNATAKA,SHIVAMOGGA,21,123
2025-11-05,KARNATAKA,TUMAKURU,14,87
2025-11-05,KARNATAKA,TUMKUR,15,126
2025-11-05,KARNATAKA,UDUPI,16,116
2025-11-05,KARNATAKA,UTTARA KANNADA,17,136
2025-11-05,KARNATAKA,VIJAYANAGARA,12,67
2025-11-05,KARNATAKA,VIJAYAPURA,29,104
2025-11-05,KARNATAKA,YADGIR,34,136
2025-11-05,KERALA,ALAPPUZHA,40,404
2025-11-05,KERALA,ERNAKULAM,90,673
2025-11-05,KERALA,IDUKKI,26,161
2025-11-05,KERALA,KANNUR,69,592
2025-11-05,KERALA,KASARAGOD,26,221
2025-11-05,KERALA,KASARGOD,1,20
2025-11-05,KERALA,KOLLAM,56,481
2025-11-05,KERALA,KOTTAYAM,29,276
2025-11-05,KERALA,KOZHIKODE,142,920
2025-11-05,KERALA,MALAPPURAM,103,1453
2025-11-05,KERALA,PALAKKAD,55,460
2025-11-05,KERALA,PATHANAMTHITTA,22,217
2025-11-05,KERALA,THIRUVANANTHAPURAM,83,703
2025-11-05,KERALA,THRISSUR,47,589
2025-11-05,KERALA,WAYANAD,10,173
2025-11-05,LADAKH,KARGIL,4,20
2025-11-05,LADAKH,LEH,2,6
2025-11-05,LAKSHADWEEP,LAKSHADWEEP,3,7
2025-11-05,MADHYA PRADESH,AGAR MALWA,0,48
2025-11-05,MADHYA PRADESH,ALIRAJPUR,3,65
2025-11-05,MADHYA PRADESH,ANUPPUR,19,59
2025-11-05,MADHYA PRADESH,ASHOK NAGAR,27,119
2025-11-05,MADHYA PRADESH,BALAGHAT,55,205
2025-11-05,MADHYA PRADESH,BARWANI,42,139
2025-11-05,MADHYA PRADESH,BETUL,71,235
2025-11-05,MADHYA PRADESH,BHIND,27,223
2025-11-05,MADHYA PRADESH,BHOPAL,94,498
2025-11-05,MADHYA PRADESH,BURHANPUR,6,50
2025-11-05,MADHYA PRADESH,CHHATARPUR,56,186
2025-11-05,MADHYA PRADESH,CHHINDWARA,73,270
2025-11-05,MADHYA PRADESH,DAMOH,15,85
2025-11-05,MADHYA PRADESH,DATIA,16,82
2025-11-05,MADHYA PRADESH,DEWAS,24,154
2025-11-05,MADHYA PRADESH,DHAR,27,322
2025-11-05,MADHYA PRADESH,DINDORI,5,36
2025-11-05,MADHYA PRADESH,EAST NIMAR,4,35
2025-11-05,MADHYA PRADESH,GUNA,22,92
2025-11-05,MADHYA PRADESH,GWALIOR,37,179
2025-11-05,MADHYA PRADESH,HARDA,0,32
2025-11-05,MADHYA PRADESH,HARDA *,2,3
2025-11-05,MADHYA PRADESH,HOSHANGABAD,16,49
2025-11-05,MADHYA PRADESH,INDORE,106,890
2025-11-05,MADHYA PRADESH,JABALPUR,56,243
2025-11-05,MADHYA PRADESH,JHABUA,15,153
2025-11-05,MADHYA PRADESH,KATNI,38,141
2025-11-05,MADHYA PRADESH,KHANDWA,16,46
2025-11-05,MADHYA PRADESH,KHARGONE,29,208
2025-11-05,MADHYA PRADESH,MAIHAR,1,39
2025-11-05,MADHYA PRADESH,MANDLA,31,162
2025-11-05,MADHYA PRADESH,MANDSAUR,17,146
2025-11-05,MADHYA PRADESH,MAUGANJ,2,48
2025-11-05,MADHYA PRADESH,MORENA,55,233
2025-11-05,MADHYA PRADESH,NARMADAPURAM,0,29
2025-11-05,MADHYA PRADESH,NARSIMHAPUR,5,7
2025-11-05,MADHYA PRADESH,NARSINGHPUR,15,72
2025-11-05,MADHYA PRADESH,NEEMUCH,12,47
2025-11-05,MADHYA PRADESH,NIWARI,2,6
2025-11-05,MADHYA PRADESH,PANDHURNA,3,6
2025-11-05,MADHYA PRADESH,PANNA,29,177
2025-11-05,MADHYA PRADESH,RAISEN,8,40
2025-11-05,MADHYA PRADESH,RAJGARH,42,171
2025-11-05,MADHYA PRADESH,RATLAM,9,110
2025-11-05,MADHYA PRADESH,REWA,56,255
2025-11-05,MADHYA PRADESH,SAGAR,29,197
2025-11-05,MADHYA PRADESH,SATNA,49,261
2025-11-05,MADHYA PRADESH,SEHORE,23,155
2025-11-05,MADHYA PRADESH,SEONI,25,178
2025-11-05,MADHYA PRADESH,SHAHDOL,23,133
2025-11-05,MADHYA PRADESH,SHAJAPUR,23,103
2025-11-05,MADHYA PRADESH,SHEOPUR,2,38
2025-11-05,MADHYA PRADESH,SHIVPURI,16,199
2025-11-05,MADHYA PRADESH,SIDHI,20,117
2025-11-05,MADHYA PRADESH,SINGRAULI,41,197
2025-11-05,MADHYA PRADESH,TIKAMGARH,27,130
2025-11-05,MADHYA PRADESH,UJJAIN,50,199
2025-11-05,MADHYA PRADESH,UMARIA,16,87
2025-11-05,MADHYA PRADESH,VIDISHA,22,169
2025-11-05,MADHYA PRADESH,WEST NIMAR,1,11
2025-11-05,MAHARASHTRA,AHMADNAGAR,55,1443
2025-11-05,MAHARASHTRA,AHMED NAGAR,1,45
2025-11-05,MAHARASHTRA,AKOLA,13,102
2025-11-05,MAHARASHTRA,AMRAVATI,39,700
2025-11-05,MAHARASHTRA,AURANGABAD,48,907
2025-11-05,MAHARASHTRA,BEED,98,815
2025-11-05,MAHARASHTRA,BHANDARA,6,288
2025-11-05,MAHARASHTRA,BID,0,81
2025-11-05,MAHARASHTRA,BULDANA,4,348
2025-11-05,MAHARASHTRA,BULDHANA,38,809
2025-11-05,MAHARASHTRA,CHANDRAPUR,31,661
2025-11-05,MAHARASHTRA,CHATRAPATI SAMBHAJI NAGAR,7,101
2025-11-05,MAHARASHTRA,CHHATRAPATI SAMBHAJINAGAR,20,208
2025-11-05,MAHARASHTRA,DHARASHIV,1,34
2025-11-05,MAHARASHTRA,DHULE,42,537
2025-11-05,MAHARASHTRA,GADCHIROLI,15,624
2025-11-05,MAHARASHTRA,GONDIA,0,5
2025-11-05,MAHARASHTRA,GONDIYA,37,480
2025-11-05,MAHARASHTRA,GONDIYA *,0,27
2025-11-05,MAHARASHTRA,HINGOLI,25,1425
2025-11-05,MAHARASHTRA,JALGAON,58,634
2025-11-05,MAHARASHTRA,JALNA,46,673
2025-11-05,MAHARASHTRA,KOLHAPUR,63,915
2025-11-05,MAHARASHTRA,LATUR,23,657
2025-11-05,MAHARASHTRA,MUMBAI,78,722
2025-11-05,MAHARASHTRA,MUMBAI CITY,49,516
2025-11-05,MAHARASHTRA,MUMBAI SUBURBAN,164,1364
2025-11-05,MAHARASHTRA,MUMBAI( SUB URBAN ),0,24
2025-11-05,MAHARASHTRA,NAGPUR,88,820
2025-11-05,MAHARASHTRA,NANDED,60,1190
2025-11-05,MAHARASHTRA,NANDURBAR,18,255
2025-11-05,MAHARASHTRA,NANDURBAR *,0,4
2025-11-05,MAHARASHTRA,NASHIK,98,1577
2025-11-05,MAHARASHTRA,OSMANABAD,26,361
2025-11-05,MAHARASHTRA,PALGHAR,80,1041
2025-11-05,MAHARASHTRA,PARBHANI,36,729
2025-11-05,MAHARASHTRA,PUNE,261,2846
2025-11-05,MAHARASHTRA,RAIGAD,30,292
2025-11-05,MAHARASHTRA,RAIGARH,43,921
2025-11-05,MAHARASHTRA,RAIGARH(MH),0,3
2025-11-05,MAHARASHTRA,RATNAGIRI,32,429
2025-11-05,MAHARASHTRA,SANGLI,38,382
2025-11-05,MAHARASHTRA,SATARA,57,614
2025-11-05,MAHARASHTRA,SINDHUDURG,15,220
2025-11-05,MAHARASHTRA,SOLAPUR,80,2236
2025-11-05,MAHARASHTRA,THANE,337,3994
2025-11-05,MAHARASHTRA,WARDHA,11,145
2025-11-05,MAHARASHTRA,WASHIM,6,277
2025-11-05,MAHARASHTRA,WASHIM *,0,4
2025-11-05,MAHARASHTRA,YAVATMAL,45,710
2025-11-05,MANIPUR,CHANDEL,14,141
2025-11-05,MANIPUR,CHURACHANDPUR,27,289
2025-11-05,MANIPUR,IMPHAL EAST,160,1034
2025-11-05,MANIPUR,IMPHAL WEST,177,1709
2025-11-05,MANIPUR,JIRIBAM,16,42
2025-11-05,MANIPUR,KAKCHING,11,55
2025-11-05,MANIPUR,PHERZAWL,0,6
2025-11-05,MANIPUR,SENAPATI,104,390
2025-11-05,MANIPUR,TAMENGLONG,22,100
2025-11-05,MANIPUR,THOUBAL,117,647
2025-11-05,MANIPUR,UKHRUL,101,707
2025-11-05,MEGHALAYA,EAST KHASI HILLS,5,71
2025-11-05,MEGHALAYA,NORTH GARO HILLS,4,23
2025-11-05,MEGHALAYA,RI BHOI,2,25
2025-11-05,MEGHALAYA,SOUTH GARO HILLS,3,6
2025-11-05,MEGHALAYA,SOUTH WEST GARO HILLS,2,38
2025-11-05,MEGHALAYA,SOUTH WEST KHASI HILLS,0,5
2025-11-05,MEGHALAYA,WEST GARO HILLS,30,265
2025-11-05,MEGHALAYA,WEST JAINTIA HILLS,2,14
2025-11-05,MEGHALAYA,WEST KHASI HILLS,5,42
2025-11-05,MIZORAM,AIZAWL,9,53
2025-11-05,MIZORAM,CHAMPHAI,0,10
2025-11-05,MIZORAM,KOLASIB,0,6
2025-11-05,MIZORAM,LAWNGTLAI,3,15
2025-11-05,MIZORAM,LUNGLEI,0,7
2025-11-05,MIZORAM,MAMIT,0,3
2025-11-05,MIZORAM,SAITUAL,0,3
2025-11-05,MIZORAM,SERCHHIP,0,8
2025-11-05,NAGALAND,CHUMUKEDIMA,5,30
2025-11-05,NAGALAND,DIMAPUR,4,13
2025-11-05,NAGALAND,KOHIMA,0,8
2025-11-05,NAGALAND,LONGLENG,0,16
2025-11-05,NAGALAND,MELURI,2,3
2025-11-05,NAGALAND,MOKOKCHUNG,0,23
2025-11-05,NAGALAND,MON,5,24
2025-11-05,NAGALAND,NOKLAK,6,10
2025-11-05,NAGALAND,PHEK,0,14
2025-11-05,NAGALAND,TSEMINYU,0,6
2025-11-05,NAGALAND,TUENSANG,14,106
2025-11-05,NAGALAND,WOKHA,0,7
2025-11-05,NAGALAND,ZUNHEBOTO,1,1
2025-11-05,ODISHA,ANGUL,26,115
2025-11-05,ODISHA,ANUGUL,2,10
2025-11-05,ODISHA,BALANGIR,29,108
2025-11-05,ODISHA,BALESHWAR,3,51
2025-11-05,ODISHA,BALESWAR,75,215
2025-11-05,ODISHA,BARGARH,13,50
2025-11-05,ODISHA,BAUDH,0,1
2025-11-05,ODISHA,BHADRAK,23,83
2025-11-05,ODISHA,BOUDH,3,17
2025-11-05,ODISHA,CUTTACK,18,80
2025-11-05,ODISHA,DEBAGARH,3,9
2025-11-05,ODISHA,DHENKANAL,12,49
2025-11-05,ODISHA,GAJAPATI,9,45
2025-11-05,ODISHA,GANJAM,21,166
2025-11-05,ODISHA,JAGATSINGHAPUR,10,9
2025-11-05,ODISHA,JAGATSINGHPUR,0,22
2025-11-05,ODISHA,JAJAPUR,14,51
2025-11-05,ODISHA,JAJPUR,7,29
2025-11-05,ODISHA,JHARSUGUDA,2,7
2025-11-05,ODISHA,KALAHANDI,17,77
2025-11-05,ODISHA,KANDHAMAL,14,48
2025-11-05,ODISHA,KENDRAPARA,8,64
2025-11-05,ODISHA,KENDUJHAR,26,120
2025-11-05,ODISHA,KHORDA,31,176
2025-11-05,ODISHA,KHORDHA,0,24
2025-11-05,ODISHA,KORAPUT,22,96
2025-11-05,ODISHA,MALKANGIRI,28,85
2025-11-05,ODISHA,MAYURBHANJ,73,231
2025-11-05,ODISHA,NABARANGAPUR,15,89
2025-11-05,ODISHA,NAYAGARH,18,76
2025-11-05,ODISHA,NUAPADA,15,65
2025-11-05,ODISHA,PURI,25,131
2025-11-05,ODISHA,RAYAGADA,27,97
2025-11-05,ODISHA,SAMBALPUR,20,88
2025-11-05,ODISHA,SONAPUR,15,29
2025-11-05,ODISHA,SUBARNAPUR,3,13
2025-11-05,ODISHA,SUNDARGARH,2,23
2025-11-05,ODISHA,SUNDERGARH,27,158
2025-11-05,ORISSA,ANUGUL,1,2
2025-11-05,ORISSA,BALANGIR,0,17
2025-11-05,ORISSA,BALESHWAR,3,5
2025-11-05,ORISSA,BARGARH,0,5
2025-11-05,ORISSA,BHADRAK,3,14
2025-11-05,ORISSA,CUTTACK,0,10
2025-11-05,ORISSA,DHENKANAL,1,3
2025-11-05,ORISSA,GANJAM,3,21
2025-11-05,ORISSA,JAJAPUR,1,5
2025-11-05,ORISSA,JHARSUGUDA,0,1
2025-11-05,ORISSA,KANDHAMAL,1,1
2025-11-05,ORISSA,KENDUJHAR,0,2
2025-11-05,ORISSA,KHORDHA,3,28
2025-11-05,ORISSA,KORAPUT,0,3
2025-11-05,ORISSA,MALKANGIRI,0,3
2025-11-05,ORISSA,MAYURBHANJ,0,1
2025-11-05,ORISSA,NAYAGARH,1,5
2025-11-05,ORISSA,PURI,3,7
2025-11-05,ORISSA,RAYAGADA,0,1
2025-11-05,ORISSA,SAMBALPUR,0,1
2025-11-05,ORISSA,SONAPUR,1,1
2025-11-05,ORISSA,SUNDARGARH,0,3
2025-11-05,PONDICHERRY,KARAIKAL,0,12
2025-11-05,PONDICHERRY,PONDICHERRY,8,62
2025-11-05,PUDUCHERRY,KARAIKAL,12,43
2025-11-05,PUDUCHERRY,PONDICHERRY,0,1
2025-11-05,PUDUCHERRY,PUDUCHERRY,21,151
2025-11-05,PUDUCHERRY,YANAM,0,2
2025-11-05,PUNJAB,AMRITSAR,29,374
2025-11-05,PUNJAB,BARNALA,3,62
2025-11-05,PUNJAB,BATHINDA,14,116
2025-11-05,PUNJAB,FARIDKOT,4,39
2025-11-05,PUNJAB,FATEHGARH SAHIB,8,43
2025-11-05,PUNJAB,FAZILKA,10,105
2025-11-05,PUNJAB,FEROZEPUR,5,70
2025-11-05,PUNJAB,FIROZPUR,4,19
2025-11-05,PUNJAB,GURDASPUR,16,164
2025-11-05,PUNJAB,HOSHIARPUR,10,50
2025-11-05,PUNJAB,JALANDHAR,18,184
2025-11-05,PUNJAB,KAPURTHALA,4,40
2025-11-05,PUNJAB,LUDHIANA,53,453
2025-11-05,PUNJAB,MALERKOTLA,5,86
2025-11-05,PUNJAB,MANSA,3,18
2025-11-05,PUNJAB,MOGA,2,48
